student_id,project_id,project_rank,student_rank,final_score,pred_compat_score,prob_good_fit,compatibility_score,match_outcome,skill_overlap_ratio,matched_skill_count,required_skill_count,tfidf_similarity,domain_match,interest_overlap_ratio,cluster_id,cluster_segment,explanation
595e0130-e17f-413e-b188-78166328de09,proj_0161,3,4,63.5377,53.9356,0.9995,53.1199,1,1.0,3,3,0.1319,0,0.0,2,High Open-Source Contributor,Strong match (Score: 63.5). Matched 3/3 required skills (100%). Segment: High Open-Source Contributor.
0c80f749-3d68-49f7-b466-a887bbecea6b,proj_0161,4,5,62.9699,52.2911,0.9995,47.9117,1,1.0,3,3,0.1379,0,0.0,2,High Open-Source Contributor,Strong match (Score: 63.0). Matched 3/3 required skills (100%). Segment: High Open-Source Contributor.
29a70b35-707c-484f-8bb5-8b215d6ebcd4,proj_0161,5,6,62.9067,52.3879,0.9994,48.6235,1,1.0,3,3,0.1313,0,0.0,2,High Open-Source Contributor,Strong match (Score: 62.9). Matched 3/3 required skills (100%). Segment: High Open-Source Contributor.
8e6faa10-2480-4c61-97e1-c320efa565fd,proj_0161,6,1,61.1133,50.8832,0.9995,51.867,1,0.6667,2,3,0.1072,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 61.1). Matched 2/3 required skills (67%). domain aligned. Segment: Emerging Generalist Builder.
347dcda4-cc34-4117-be02-c3eeaaf8878f,proj_0161,7,5,59.2432,47.5387,0.9995,39.136,1,0.6667,2,3,0.2106,0,0.1667,3,Emerging Generalist Builder,Strong match (Score: 59.2). Matched 2/3 required skills (67%). high text similarity (0.21). Segment: Emerging Generalist Builder.
359cd95a-3ba1-415a-89c5-e2d4d3e11945,proj_0161,8,6,58.8268,47.8407,0.9995,44.3699,1,0.6667,2,3,0.1609,0,0.25,2,High Open-Source Contributor,Strong match (Score: 58.8). Matched 2/3 required skills (67%). high text similarity (0.16). Segment: High Open-Source Contributor.
49c9b4ca-d134-4461-a277-992b4d6ed843,proj_0161,9,5,57.7845,46.1131,0.9993,47.6475,1,0.3333,1,3,0.1796,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 57.8). Matched 1/3 required skills (33%). high text similarity (0.18). domain aligned. Segment: High Open-Source Contributor.
039089eb-97a5-449d-bee2-00908fe0a587,proj_0161,10,5,57.7241,46.1202,0.9995,43.5854,1,0.6667,2,3,0.1416,0,0.2,1,Hackathon Champion,Strong match (Score: 57.7). Matched 2/3 required skills (67%). Segment: Hackathon Champion.
6188831d-2423-4170-97be-c1ce063d2e91,proj_0162,1,1,82.531,81.3237,0.9996,80.709,1,1.0,4,4,0.5009,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 82.5). Matched 4/4 required skills (100%). high text similarity (0.50). domain aligned. Segment: Emerging Generalist Builder.
0066a921-913f-4f9c-94f3-fc50ab1a7418,proj_0162,2,1,80.2221,77.7339,0.9996,81.8211,1,1.0,4,4,0.4427,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 80.2). Matched 4/4 required skills (100%). high text similarity (0.44). domain aligned. Segment: Emerging Generalist Builder.
2f7aab88-8c56-4ac2-afb3-ea61ddce7899,proj_0162,3,1,76.4492,75.2531,0.9996,82.6958,1,0.75,3,4,0.424,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 76.4). Matched 3/4 required skills (75%). high text similarity (0.42). domain aligned. Segment: High Open-Source Contributor.
fef4172a-9569-4d0a-b190-34fb043e7c40,proj_0162,4,2,75.8821,70.1021,0.9995,66.8363,1,1.0,4,4,0.4682,0,0.3333,3,Emerging Generalist Builder,Exceptional match (Score: 75.9). Matched 4/4 required skills (100%). high text similarity (0.47). Segment: Emerging Generalist Builder.
9819149e-0509-4b74-a86f-7975147d2768,proj_0162,5,4,66.5263,61.2632,0.9995,64.8492,1,0.75,3,4,0.3024,0,0.0,0,Applied Project Specialist,Strong match (Score: 66.5). Matched 3/4 required skills (75%). high text similarity (0.30). Segment: Applied Project Specialist.
4cf65dd2-ee7a-4220-9174-7b844f8fcf41,proj_0162,6,3,64.3524,54.0961,0.9996,53.079,1,0.5,2,4,0.3484,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 64.4). Matched 2/4 required skills (50%). high text similarity (0.35). domain aligned. Segment: Emerging Generalist Builder.
6c984ec2-ddc4-4ca1-8e04-8fe558b7446a,proj_0162,7,7,59.1696,47.1114,0.9995,44.6063,1,0.5,2,4,0.356,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.2). Matched 2/4 required skills (50%). high text similarity (0.36). Segment: High Open-Source Contributor.
89725f1b-cf77-46ec-b600-8d479c5336f0,proj_0162,8,9,59.0427,47.983,0.9995,42.3668,1,0.5,2,4,0.3243,0,0.0,1,Hackathon Champion,Strong match (Score: 59.0). Matched 2/4 required skills (50%). high text similarity (0.32). Segment: Hackathon Champion.
2b6fad95-0e6a-43b5-9410-74653a40193b,proj_0162,9,6,58.8248,46.9019,0.9995,52.7024,1,0.5,2,4,0.3386,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.8). Matched 2/4 required skills (50%). high text similarity (0.34). Segment: High Open-Source Contributor.
84b11712-b999-4294-9216-31439dee842d,proj_0162,10,2,58.2881,45.2414,0.9995,41.2211,1,0.5,2,4,0.3471,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 58.3). Matched 2/4 required skills (50%). high text similarity (0.35). Segment: Emerging Generalist Builder.
5650aad2-20d6-4baf-b306-cf8f848814e9,proj_0163,1,1,76.7695,75.4175,0.9996,83.0923,1,1.0,4,4,0.2743,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 76.8). Matched 4/4 required skills (100%). high text similarity (0.27). domain aligned. Segment: Emerging Generalist Builder.
9cd942b8-00f7-495c-9c10-d6c9e2b36f57,proj_0163,2,3,67.2454,60.6772,0.9995,64.7068,1,1.0,4,4,0.1993,0,0.0,2,High Open-Source Contributor,Strong match (Score: 67.2). Matched 4/4 required skills (100%). high text similarity (0.20). Segment: High Open-Source Contributor.
a660ca84-0849-42e6-9324-a286f016aa5b,proj_0163,3,1,67.1784,61.8123,0.9995,58.6259,1,0.75,3,4,0.2979,0,0.2,2,High Open-Source Contributor,Strong match (Score: 67.2). Matched 3/4 required skills (75%). high text similarity (0.30). Segment: High Open-Source Contributor.
46a01596-9eb8-4790-9e04-ba845207e836,proj_0163,4,2,66.026,59.2474,0.9995,61.5023,1,0.75,3,4,0.3228,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.0). Matched 3/4 required skills (75%). high text similarity (0.32). Segment: High Open-Source Contributor.
8fddae81-3c19-442e-bb98-ee9806b04725,proj_0163,5,1,63.2492,54.3518,0.9996,48.1314,1,0.5,2,4,0.2347,1,0.2,3,Emerging Generalist Builder,Strong match (Score: 63.2). Matched 2/4 required skills (50%). high text similarity (0.23). domain aligned. Segment: Emerging Generalist Builder.
8500cf34-7cf8-4e37-896e-0444443e65af,proj_0163,6,3,62.9692,54.9956,0.9996,52.9947,1,0.5,2,4,0.2322,1,0.0,1,Hackathon Champion,Strong match (Score: 63.0). Matched 2/4 required skills (50%). high text similarity (0.23). domain aligned. Segment: Hackathon Champion.
9fecce85-a2ce-4a32-9236-9f7f9fae8ae8,proj_0163,7,2,60.6364,50.5772,0.9995,52.2757,1,0.75,3,4,0.1947,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 60.6). Matched 3/4 required skills (75%). high text similarity (0.19). Segment: Emerging Generalist Builder.
65fb74d3-9211-4e75-a64c-e76a89893ccc,proj_0163,8,6,60.6034,50.7085,0.9995,50.8687,1,0.75,3,4,0.189,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.6). Matched 3/4 required skills (75%). high text similarity (0.19). Segment: Applied Project Specialist.
661f3618-4b9f-4890-b5b9-ac942b752fd5,proj_0163,9,3,60.4329,51.0135,0.9996,44.5229,1,0.5,2,4,0.1693,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 60.4). Matched 2/4 required skills (50%). high text similarity (0.17). domain aligned. Segment: Emerging Generalist Builder.
8c18a2bb-3ec0-4545-8fa8-02ccbc89971c,proj_0163,10,8,60.3811,49.9016,0.9996,51.6554,1,0.5,2,4,0.1955,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 60.4). Matched 2/4 required skills (50%). high text similarity (0.20). domain aligned. Segment: Emerging Generalist Builder.
202ac62b-753f-400d-902a-ec7d099233b7,proj_0164,1,1,75.7725,73.615,0.9996,77.292,1,1.0,3,3,0.2559,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 75.8). Matched 3/3 required skills (100%). high text similarity (0.26). domain aligned. Segment: High Open-Source Contributor.
9365a220-90af-4de1-ab03-eb3a03eac0e3,proj_0164,2,4,73.9816,71.269,0.9995,71.4107,1,1.0,3,3,0.3326,0,0.2,0,Applied Project Specialist,Strong match (Score: 74.0). Matched 3/3 required skills (100%). high text similarity (0.33). Segment: Applied Project Specialist.
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,proj_0164,3,6,69.7829,65.246,0.9995,73.343,1,1.0,3,3,0.2133,0,0.2,0,Applied Project Specialist,Strong match (Score: 69.8). Matched 3/3 required skills (100%). high text similarity (0.21). Segment: Applied Project Specialist.
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,proj_0164,4,4,66.6537,59.0179,0.9995,50.6859,1,1.0,3,3,0.2041,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.7). Matched 3/3 required skills (100%). high text similarity (0.20). Segment: High Open-Source Contributor.
fa9c63b6-6671-44c4-a83a-564068563133,proj_0164,5,1,64.5571,55.8364,0.9995,55.5216,1,0.6667,2,3,0.3047,0,0.4,2,High Open-Source Contributor,Strong match (Score: 64.6). Matched 2/3 required skills (67%). high text similarity (0.30). Segment: High Open-Source Contributor.
3f631164-dc26-430c-8497-8c7760bfcedd,proj_0164,6,15,60.7632,50.496,0.9995,45.0211,1,0.6667,2,3,0.2053,0,0.3333,1,Hackathon Champion,Strong match (Score: 60.8). Matched 2/3 required skills (67%). high text similarity (0.21). Segment: Hackathon Champion.
ae3dcd6d-68be-4555-8891-2616eea6618b,proj_0164,7,25,56.7679,44.946,0.9995,55.5629,1,0.6667,2,3,0.1425,0,0.0,0,Applied Project Specialist,Strong match (Score: 56.8). Matched 2/3 required skills (67%). Segment: Applied Project Specialist.
b3b6351b-3567-4776-9e69-58952ccbd617,proj_0164,8,23,56.6591,43.2002,0.9995,50.2372,1,0.6667,2,3,0.1818,0,0.0,2,High Open-Source Contributor,Strong match (Score: 56.7). Matched 2/3 required skills (67%). high text similarity (0.18). Segment: High Open-Source Contributor.
ed5299a2-0bad-49b4-926e-1cf67c877fe8,proj_0164,9,5,56.646,45.7113,0.9985,52.8159,1,0.3333,1,3,0.1299,1,0.25,1,Hackathon Champion,Strong match (Score: 56.6). Matched 1/3 required skills (33%). domain aligned. Segment: Hackathon Champion.
7eae055b-58e7-4ccf-b97e-b3d17f153640,proj_0164,10,8,56.6386,44.3509,0.9989,47.1682,1,0.3333,1,3,0.151,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 56.6). Matched 1/3 required skills (33%). high text similarity (0.15). domain aligned. Segment: High Open-Source Contributor.
c478ab16-73cc-4c97-a81c-03bb388a6500,proj_0165,1,1,78.9235,80.1876,0.9996,82.2909,1,1.0,5,5,0.2907,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 78.9). Matched 5/5 required skills (100%). high text similarity (0.29). domain aligned. Segment: Emerging Generalist Builder.
bfa1f0df-056e-4c7d-8e36-bd69a0ff8ce2,proj_0165,2,2,56.8343,46.2382,0.9996,44.0816,1,0.4,2,5,0.1234,1,0.0,2,High Open-Source Contributor,Strong match (Score: 56.8). Matched 2/5 required skills (40%). domain aligned. Segment: High Open-Source Contributor.
a8a41195-09bf-4827-8e15-3c311e65a5a4,proj_0165,3,3,56.2024,46.8448,0.9995,47.0735,1,0.4,2,5,0.0653,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 56.2). Matched 2/5 required skills (40%). domain aligned. Segment: Emerging Generalist Builder.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0165,4,8,56.1751,46.7728,0.9995,49.0561,1,0.4,2,5,0.0654,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 56.2). Matched 2/5 required skills (40%). domain aligned. Segment: Emerging Generalist Builder.
d650a5ef-4b67-4938-b860-7cdad70abcaa,proj_0165,5,3,55.6724,45.3884,0.9994,43.6916,1,0.4,2,5,0.069,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 55.7). Matched 2/5 required skills (40%). domain aligned. Segment: Emerging Generalist Builder.
bb674ff0-1424-4409-99df-9f0eebde85eb,proj_0165,6,5,55.46,44.8576,0.9994,43.897,1,0.4,2,5,0.069,1,0.0,2,High Open-Source Contributor,Strong match (Score: 55.5). Matched 2/5 required skills (40%). domain aligned. Segment: High Open-Source Contributor.
087481f9-5507-4faf-9389-4e4246f98b69,proj_0165,7,16,55.3756,44.8114,0.9995,39.1337,1,0.4,2,5,0.0644,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 55.4). Matched 2/5 required skills (40%). domain aligned. Segment: Emerging Generalist Builder.
2af7712b-5192-4039-b527-b1a51858eda8,proj_0165,8,6,53.8909,39.4098,0.9994,42.346,1,0.6,3,5,0.143,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.9). Matched 3/5 required skills (60%). Segment: Emerging Generalist Builder.
c5644ec7-56a1-4c47-9050-b7704cf711bd,proj_0165,9,5,52.1049,38.1503,0.9996,40.1267,1,0.4,2,5,0.1349,0,0.3333,2,High Open-Source Contributor,Strong match (Score: 52.1). Matched 2/5 required skills (40%). Segment: High Open-Source Contributor.
cba3356f-8ea7-4b80-afcb-bdb783165508,proj_0165,10,10,51.337,36.7012,0.9995,33.4795,1,0.4,2,5,0.1781,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 51.3). Matched 2/5 required skills (40%). high text similarity (0.18). Segment: Emerging Generalist Builder.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0166,1,1,78.7518,79.2483,0.9996,69.6967,1,1.0,4,4,0.3043,1,0.0,0,Applied Project Specialist,Exceptional match (Score: 78.8). Matched 4/4 required skills (100%). high text similarity (0.30). domain aligned. Segment: Applied Project Specialist.
a79e2fc6-d588-48d8-aacc-30ae69842200,proj_0166,2,3,62.9598,55.2046,0.9996,50.3664,1,0.5,2,4,0.226,1,0.0,1,Hackathon Champion,Strong match (Score: 63.0). Matched 2/4 required skills (50%). high text similarity (0.23). domain aligned. Segment: Hackathon Champion.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0166,3,6,59.6434,49.3779,0.9995,53.3588,1,0.5,2,4,0.2716,0,0.3333,3,Emerging Generalist Builder,Strong match (Score: 59.6). Matched 2/4 required skills (50%). high text similarity (0.27). Segment: Emerging Generalist Builder.
be383411-f3cf-4b9b-86fc-e4856043fba8,proj_0166,4,7,55.4699,42.7234,0.999,43.8025,1,0.25,1,4,0.1857,1,0.25,1,Hackathon Champion,Strong match (Score: 55.5). Matched 1/4 required skills (25%). high text similarity (0.19). domain aligned. Segment: Hackathon Champion.
7ca1631a-6a33-4d50-b7c4-1812a5884003,proj_0166,5,11,54.5827,40.3404,0.9989,36.2107,1,0.25,1,4,0.1903,1,0.25,3,Emerging Generalist Builder,Strong match (Score: 54.6). Matched 1/4 required skills (25%). high text similarity (0.19). domain aligned. Segment: Emerging Generalist Builder.
4840528d-44a9-4c59-b980-d62a7738dead,proj_0166,6,4,54.4832,40.6212,0.9971,40.2303,1,0.25,1,4,0.1659,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 54.5). Matched 1/4 required skills (25%). high text similarity (0.17). domain aligned. Segment: High Open-Source Contributor.
6743983b-209e-4bf0-9eed-5c7d813f9a5a,proj_0166,7,2,54.3209,40.626,0.9992,43.7595,1,0.5,2,4,0.2063,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 54.3). Matched 2/4 required skills (50%). high text similarity (0.21). Segment: Emerging Generalist Builder.
d095cbba-302b-48b1-b0fc-d4269950c37a,proj_0166,8,7,54.2722,40.9579,0.9995,26.915,1,0.5,2,4,0.1936,0,0.0,1,Hackathon Champion,Strong match (Score: 54.3). Matched 2/4 required skills (50%). high text similarity (0.19). Segment: Hackathon Champion.
d34a1614-05f3-4f9a-88bf-dc0bf2b5aca7,proj_0166,9,6,54.2387,40.6418,0.9974,36.8963,1,0.25,1,4,0.204,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 54.2). Matched 1/4 required skills (25%). high text similarity (0.20). domain aligned. Segment: Emerging Generalist Builder.
9bba2348-18e5-4a9c-af06-3a0a13237599,proj_0166,10,6,54.2116,41.2865,0.9977,41.8929,1,0.25,1,4,0.1844,1,0.0,2,High Open-Source Contributor,Strong match (Score: 54.2). Matched 1/4 required skills (25%). high text similarity (0.18). domain aligned. Segment: High Open-Source Contributor.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0167,1,2,73.3953,69.8807,0.9996,67.6699,1,1.0,4,4,0.197,1,0.0,0,Applied Project Specialist,Strong match (Score: 73.4). Matched 4/4 required skills (100%). high text similarity (0.20). domain aligned. Segment: Applied Project Specialist.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0167,2,3,64.3571,57.0496,0.9995,65.8245,1,0.75,3,4,0.2146,0,0.3333,3,Emerging Generalist Builder,Strong match (Score: 64.4). Matched 3/4 required skills (75%). high text similarity (0.21). Segment: Emerging Generalist Builder.
261a2b64-84c8-4f62-aab8-f89183729d9f,proj_0167,3,1,60.1803,52.6321,0.9996,61.0825,1,0.5,2,4,0.1093,1,0.0,0,Applied Project Specialist,Strong match (Score: 60.2). Matched 2/4 required skills (50%). domain aligned. Segment: Applied Project Specialist.
1ad0e42d-8a29-459b-9e16-ebe914a2f14c,proj_0167,4,8,58.7671,47.1941,0.9995,47.4252,1,0.75,3,4,0.1603,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 58.8). Matched 3/4 required skills (75%). high text similarity (0.16). Segment: Emerging Generalist Builder.
a79e2fc6-d588-48d8-aacc-30ae69842200,proj_0167,5,5,57.8422,47.6606,0.9994,44.122,1,0.5,2,4,0.0864,1,0.0,1,Hackathon Champion,Strong match (Score: 57.8). Matched 2/4 required skills (50%). domain aligned. Segment: Hackathon Champion.
c14cdc98-76b8-4f75-94a7-d0af30fa0dec,proj_0167,6,7,56.1899,45.016,0.9995,50.2832,1,0.5,2,4,0.1799,0,0.2,2,High Open-Source Contributor,Strong match (Score: 56.2). Matched 2/4 required skills (50%). high text similarity (0.18). Segment: High Open-Source Contributor.
efa39902-d69e-44f9-aad9-c9c79d10edf5,proj_0167,7,13,53.9436,40.9145,0.9995,37.6417,1,0.5,2,4,0.1173,0,0.3333,3,Emerging Generalist Builder,Strong match (Score: 53.9). Matched 2/4 required skills (50%). Segment: Emerging Generalist Builder.
fce40198-f588-46cb-81a7-fb2b2f159039,proj_0167,8,4,53.4647,40.4717,0.9995,34.2108,1,0.5,2,4,0.1194,0,0.2,2,High Open-Source Contributor,Strong match (Score: 53.5). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
4840528d-44a9-4c59-b980-d62a7738dead,proj_0167,9,5,53.368,39.8843,0.9988,44.0391,1,0.25,1,4,0.1078,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 53.4). Matched 1/4 required skills (25%). domain aligned. Segment: High Open-Source Contributor.
6c984ec2-ddc4-4ca1-8e04-8fe558b7446a,proj_0167,10,13,53.1888,40.0363,0.9987,36.4286,1,0.25,1,4,0.092,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 53.2). Matched 1/4 required skills (25%). domain aligned. Segment: High Open-Source Contributor.
cd66922d-c11d-445c-8359-6d83c64885f1,proj_0168,1,2,73.0915,71.3513,0.9995,68.6444,1,1.0,4,4,0.3044,0,0.0,0,Applied Project Specialist,Strong match (Score: 73.1). Matched 4/4 required skills (100%). high text similarity (0.30). Segment: Applied Project Specialist.
1ad0e42d-8a29-459b-9e16-ebe914a2f14c,proj_0168,2,2,71.5531,66.0128,0.9995,71.5006,1,1.0,4,4,0.3442,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 71.6). Matched 4/4 required skills (100%). high text similarity (0.34). Segment: Emerging Generalist Builder.
8adc503c-cbb2-41a7-bd6f-2bcec950aea0,proj_0168,3,7,63.9666,56.1916,0.9995,57.616,1,0.75,3,4,0.267,0,0.0,0,Applied Project Specialist,Strong match (Score: 64.0). Matched 3/4 required skills (75%). high text similarity (0.27). Segment: Applied Project Specialist.
c04f993f-4455-4dc5-80f8-c549868d0354,proj_0168,4,8,63.0956,54.0215,0.9995,58.8644,1,0.75,3,4,0.2668,0,0.0,1,Hackathon Champion,Strong match (Score: 63.1). Matched 3/4 required skills (75%). high text similarity (0.27). Segment: Hackathon Champion.
c14cdc98-76b8-4f75-94a7-d0af30fa0dec,proj_0168,5,4,60.2536,50.2689,0.9995,46.8517,1,0.75,3,4,0.1774,0,0.0,2,High Open-Source Contributor,Strong match (Score: 60.3). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
c025d911-ca47-4671-903f-1caffc764350,proj_0168,6,2,58.0294,46.1023,0.9995,42.071,1,0.5,2,4,0.3069,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.0). Matched 2/4 required skills (50%). high text similarity (0.31). Segment: High Open-Source Contributor.
6da5d977-9417-4177-8d85-9d17ec4d57b1,proj_0168,7,6,55.5803,41.1233,0.9995,37.2176,1,0.5,2,4,0.2764,0,0.0,1,Hackathon Champion,Strong match (Score: 55.6). Matched 2/4 required skills (50%). high text similarity (0.28). Segment: Hackathon Champion.
fd53b824-68d3-4bf7-b335-9690414454ca,proj_0168,8,10,55.1367,40.9668,0.9995,39.8537,1,0.5,2,4,0.251,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 55.1). Matched 2/4 required skills (50%). high text similarity (0.25). Segment: Emerging Generalist Builder.
e20b63aa-1094-46b0-89e8-7e6311e5962c,proj_0168,9,7,52.3553,38.8882,0.9995,38.8834,1,0.5,2,4,0.121,0,0.0,2,High Open-Source Contributor,Strong match (Score: 52.4). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
556e9915-9ae4-403c-be22-8db0499bc5e5,proj_0168,10,7,52.1846,37.8728,0.9995,35.7638,1,0.5,2,4,0.1367,0,0.0,1,Hackathon Champion,Strong match (Score: 52.2). Matched 2/4 required skills (50%). Segment: Hackathon Champion.
efa39902-d69e-44f9-aad9-c9c79d10edf5,proj_0169,1,1,74.998,73.6287,0.9996,70.9703,1,1.0,3,3,0.2039,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 75.0). Matched 3/3 required skills (100%). high text similarity (0.20). domain aligned. Segment: Emerging Generalist Builder.
aef464f5-af76-44a4-87e7-f6be50045a9c,proj_0169,2,3,66.108,59.1287,0.9996,61.5539,1,0.6667,2,3,0.2201,1,0.0,2,High Open-Source Contributor,Strong match (Score: 66.1). Matched 2/3 required skills (67%). high text similarity (0.22). domain aligned. Segment: High Open-Source Contributor.
79ace0f3-d328-4e54-99d8-c5fdd11aa452,proj_0169,3,9,65.6377,57.8468,0.9995,63.3909,1,1.0,3,3,0.1676,0,0.0,1,Hackathon Champion,Strong match (Score: 65.6). Matched 3/3 required skills (100%). high text similarity (0.17). Segment: Hackathon Champion.
71347510-c0fa-4c17-9340-1d4f34a9e024,proj_0169,4,9,65.0193,56.0682,0.9995,60.04,1,1.0,3,3,0.1738,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 65.0). Matched 3/3 required skills (100%). high text similarity (0.17). Segment: Emerging Generalist Builder.
5be666bd-5141-4449-8892-1e2a361b2e84,proj_0169,5,7,64.9229,55.6585,0.9995,60.5615,1,1.0,3,3,0.1783,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 64.9). Matched 3/3 required skills (100%). high text similarity (0.18). Segment: Emerging Generalist Builder.
f2678cee-0f88-456f-9d8c-da04a86f8ea8,proj_0169,6,11,64.4537,56.1967,0.9996,60.1774,1,0.6667,2,3,0.188,1,0.0,2,High Open-Source Contributor,Strong match (Score: 64.5). Matched 2/3 required skills (67%). high text similarity (0.19). domain aligned. Segment: High Open-Source Contributor.
e010432f-7f95-480f-9c68-b6292bbbbefd,proj_0169,7,7,64.3168,56.2483,0.9996,52.6031,1,0.6667,2,3,0.1775,1,0.0,2,High Open-Source Contributor,Strong match (Score: 64.3). Matched 2/3 required skills (67%). high text similarity (0.18). domain aligned. Segment: High Open-Source Contributor.
a229e7eb-4cc4-4904-bc99-f96417bb5bf0,proj_0169,8,8,64.2973,54.6195,0.9995,53.8906,1,1.0,3,3,0.1643,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 64.3). Matched 3/3 required skills (100%). high text similarity (0.16). Segment: Emerging Generalist Builder.
6d04bbd9-50f3-4969-a3f7-bb0d4f0614fe,proj_0169,9,3,63.9985,57.0838,0.9994,64.6883,1,0.6667,2,3,0.1344,1,0.0,0,Applied Project Specialist,Strong match (Score: 64.0). Matched 2/3 required skills (67%). domain aligned. Segment: Applied Project Specialist.
9f9b0eda-2962-4e7d-b183-2577399042d9,proj_0169,10,3,63.5672,53.4543,0.9995,46.5272,1,1.0,3,3,0.1467,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 63.6). Matched 3/3 required skills (100%). Segment: Emerging Generalist Builder.
efa39902-d69e-44f9-aad9-c9c79d10edf5,proj_0170,1,4,67.7402,61.4642,0.9995,57.4614,1,1.0,3,3,0.2113,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 67.7). Matched 3/3 required skills (100%). high text similarity (0.21). Segment: Emerging Generalist Builder.
bcd14113-cdb3-41fa-9993-040ff343e346,proj_0170,2,2,67.4249,60.2559,0.9993,59.6612,1,1.0,3,3,0.2229,0,0.0,2,High Open-Source Contributor,Strong match (Score: 67.4). Matched 3/3 required skills (100%). high text similarity (0.22). Segment: High Open-Source Contributor.
e9488dc6-d1ac-430c-a5c2-850186211dc1,proj_0170,3,4,67.3571,60.6339,0.9995,57.2266,1,1.0,3,3,0.2079,0,0.0,1,Hackathon Champion,Strong match (Score: 67.4). Matched 3/3 required skills (100%). high text similarity (0.21). Segment: Hackathon Champion.
08d4043d-ffc3-492c-bacb-0a1005e4a1de,proj_0170,4,3,66.789,59.7237,0.9995,58.1592,1,1.0,3,3,0.1943,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 66.8). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: Emerging Generalist Builder.
25f8a3d3-8ede-4e0d-bda4-823968c1f78a,proj_0170,5,4,66.6467,58.2955,0.9995,58.4511,1,1.0,3,3,0.2229,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 66.6). Matched 3/3 required skills (100%). high text similarity (0.22). Segment: Emerging Generalist Builder.
e010432f-7f95-480f-9c68-b6292bbbbefd,proj_0170,6,6,66.5937,59.5506,0.9995,48.2676,1,1.0,3,3,0.1859,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.6). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
a7773a57-50bc-47d6-8134-aaf0c5d7ebf2,proj_0170,7,9,66.5577,59.4193,0.9995,61.0051,1,1.0,3,3,0.187,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.6). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
f2678cee-0f88-456f-9d8c-da04a86f8ea8,proj_0170,8,9,66.5442,59.3181,0.9995,63.5566,1,1.0,3,3,0.1888,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.5). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
