student_id,skills,skill_count
4bf3230d-f348-44df-8f97-f2f8545feb5b,"[""Arena Simulation"", ""Ergonomics"", ""Lean Manufacturing"", ""Operations Research"", ""Process Optimization"", ""Python"", ""SQL"", ""Supply Chain"", ""Tableau"", ""Team Leadership""]",10
2af7712b-5192-4039-b527-b1a51858eda8,"[""Communication"", ""Docker"", ""Git"", ""Go"", ""JavaScript"", ""Linux"", ""Microservices"", ""Python"", ""Redis"", ""Rust""]",10
1ec54584-53e9-4aeb-849b-1ecb628f6920,"[""Keras"", ""NLP"", ""Prompt Engineering"", ""PyTorch"", ""RAG"", ""Rapid Prototyping"", ""Scikit-Learn"", ""Team Leadership"", ""TensorFlow"", ""Transformer Models"", ""Vector Databases""]",11
fa9c63b6-6671-44c4-a83a-564068563133,"[""Data Visualization"", ""Hadoop"", ""Pandas"", ""Power BI"", ""Rapid Prototyping"", ""Scikit-Learn""]",6
69f3a439-decd-43f9-bbdd-a6d89724db17,"[""3D Printing"", ""CATIA"", ""FEA"", ""GD&T"", ""MATLAB"", ""Presentation"", ""Rapid Prototyping""]",7
0b5106f1-f666-4035-8004-d8f2e00a6a1d,"[""Big Data"", ""Communication"", ""Data Visualization"", ""Power BI"", ""SQL"", ""Spark"", ""Statistical Modeling"", ""Team Leadership""]",8
d0b145e9-d7e7-4c2c-8a38-d3590f04765d,"[""Bioinformatics"", ""Bioprocess Engineering"", ""Biostatistics"", ""CRISPR Design"", ""Communication"", ""Data Analysis"", ""Microbiology"", ""Molecular Biology"", ""Python""]",9
cba3356f-8ea7-4b80-afcb-bdb783165508,"[""Cryptography"", ""Ethical Hacking"", ""Git"", ""Linux"", ""OWASP"", ""Rapid Prototyping""]",6
6784c2a4-5419-4346-bd1e-8ddef76ea579,"[""Big Data"", ""Rapid Prototyping"", ""SQL"", ""Scikit-Learn"", ""Tableau"", ""Team Leadership""]",6
3ee193d8-7126-4f80-b986-fd42c72759c2,"[""3D Printing"", ""ANSYS"", ""AutoCAD"", ""CATIA"", ""CNC Programming"", ""GD&T"", ""Rapid Prototyping"", ""SolidWorks"", ""Team Leadership"", ""Thermodynamics""]",10
d0eb8a5d-6237-4eec-a4e0-158099cc2659,"[""AWS"", ""Docker"", ""Networking"", ""Presentation"", ""Python"", ""REST API"", ""Vue.js""]",7
b94dbd3e-01cf-41d6-986f-f35a63a849a8,"[""BIM"", ""Geotechnical Engineering"", ""Primavera"", ""Problem Solving"", ""Revit"", ""SAP2000"", ""Structural Analysis""]",7
e20b63aa-1094-46b0-89e8-7e6311e5962c,"[""Autonomous Navigation"", ""Git"", ""Python"", ""ROS2"", ""Rapid Prototyping"", ""SolidWorks""]",6
49c9b4ca-d134-4461-a277-992b4d6ed843,"[""Battery Management"", ""CATIA"", ""MATLAB"", ""Problem Solving"", ""Rapid Prototyping"", ""Thermodynamics"", ""Vehicle Dynamics""]",7
1b0eb8d9-5d90-4feb-85f8-57e9bb66294b,"[""Android"", ""Communication"", ""Java"", ""Python"", ""React"", ""Software Engineering"", ""Team Leadership""]",7
a229e7eb-4cc4-4904-bc99-f96417bb5bf0,"[""Agile/Scrum"", ""Business Strategy"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Pitching"", ""Product Management"", ""Rapid Prototyping"", ""Strategic Planning"", ""Team Leadership""]",10
67a7cfcd-2ec3-4d77-a65d-e632b87f5456,"[""Agile/Scrum"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Product Management"", ""Rapid Prototyping"", ""Strategic Planning""]",7
16e1d5c0-c928-45c9-9206-d483c8771a33,"[""AgriTech"", ""Drone Mapping"", ""GIS"", ""IoT Sensors"", ""Python"", ""Remote Sensing"", ""Team Leadership""]",7
b7e2ecbc-d330-413a-92ac-d3f85a79ef85,"[""Cloud Computing"", ""Cybersecurity"", ""Docker"", ""Express.js"", ""JavaScript"", ""MongoDB"", ""Networking"", ""React"", ""Tailwind CSS"", ""Team Leadership""]",10
1044be72-5821-47e7-92b6-0796d7cba486,"[""Communication"", ""Keras"", ""NLP"", ""Rapid Prototyping"", ""TensorFlow"", ""Vector Databases""]",6
ebd67270-7b36-40e2-ba76-ffe10b3142c3,"[""3ds Max"", ""BIM"", ""Grasshopper"", ""Lumion"", ""Presentation"", ""Problem Solving"", ""Revit"", ""Urban Planning""]",8
14f94e94-7722-4ae8-8b7e-be63c79c6533,"[""AutoCAD"", ""AutoCAD Civil 3D"", ""Communication"", ""ETABS"", ""Geotechnical Engineering"", ""Hydrology"", ""Primavera"", ""Revit"", ""Surveying"", ""Team Leadership""]",10
84b11712-b999-4294-9216-31439dee842d,"[""Cryptography"", ""Penetration Testing"", ""Presentation"", ""Problem Solving"", ""SOC Analysis"", ""Wireshark""]",6
41548c0f-f749-405b-8baa-0d455112ae92,"[""Docker"", ""FastAPI"", ""Kubernetes"", ""Linux"", ""Microservices"", ""REST API"", ""Redis"", ""Team Leadership""]",8
c0d7e26a-5ff2-486e-9549-731319f1a415,"[""ANSYS"", ""Aerodynamics"", ""Flight Mechanics"", ""MATLAB"", ""OpenFOAM"", ""Orbital Mechanics"", ""Presentation"", ""Propulsion Systems"", ""SolidWorks""]",9
408c11bf-3b81-445f-b34d-5dc8d82d98a6,"[""Control Theory"", ""Hydraulics"", ""Presentation"", ""Python"", ""Rapid Prototyping"", ""Sensors""]",6
72784713-9bf5-4872-b81e-90d330240b55,"[""Arduino"", ""ETAP"", ""IoT Sensors"", ""Power Electronics"", ""Power Systems"", ""Problem Solving"", ""Proteus"", ""SCADA"", ""Simulink""]",9
2eb80ac5-5cde-49bd-92de-1cea1c48bc1e,"[""ASPEN Plus"", ""CHEMCAD"", ""Fluid Mechanics"", ""Heat Transfer"", ""Presentation"", ""Problem Solving"", ""Process Control"", ""Reaction Engineering""]",8
ae7ebec1-fd6e-42b9-8252-7ca6592ae554,"[""Heat Transfer"", ""MATLAB"", ""Polymer Chemistry"", ""Reaction Engineering"", ""Team Leadership""]",5
8232d63e-d487-4977-bd32-327717e11fb0,"[""CI/CD"", ""Git"", ""Go"", ""Kubernetes"", ""PostgreSQL"", ""Presentation"", ""TypeScript""]",7
387913f7-3bc9-49cb-8fe2-9330745c9851,"[""Big Data"", ""Data Visualization"", ""Hadoop"", ""Pandas"", ""Power BI"", ""Problem Solving"", ""Python"", ""R"", ""SQL"", ""Scikit-Learn"", ""Team Leadership""]",11
937d18e2-38a4-4b49-a93a-047fab3db10e,"[""CI/CD"", ""Communication"", ""Linux"", ""Microservices"", ""REST API"", ""System Design""]",6
9c588639-a077-4e52-b96e-abc5b46ed667,"[""Hydraulics"", ""Kinematics"", ""PCB Design"", ""PLC"", ""Pneumatics"", ""Presentation"", ""Rapid Prototyping"", ""Sensors"", ""SolidWorks""]",9
e08544ce-9fea-4ed5-926b-df8a4054cef4,"[""FastAPI"", ""Git"", ""Go"", ""JavaScript"", ""REST API"", ""Redis"", ""Rust"", ""TypeScript""]",8
11ae27ca-bf45-46bd-9607-4def4f4b9847,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Git"", ""Merchandising"", ""Pattern Making"", ""Textile Science""]",9
5bb79aa1-96a0-4574-ab8a-8a44cc9b7d84,"[""Data Analysis"", ""NumPy"", ""Pandas"", ""PyTorch"", ""R"", ""Rapid Prototyping"", ""SQL"", ""Team Leadership"", ""TensorFlow"", ""Vector Embeddings""]",10
e12d2d84-0277-4bcb-84ff-63450e3cc004,"[""Arduino"", ""DCS"", ""Embedded Systems"", ""Git"", ""Instrumentation"", ""LabVIEW"", ""Process Control"", ""SCADA""]",8
fe99f611-2c6c-4443-b5ca-7a9efb2bbdf1,"[""AWS"", ""Cybersecurity"", ""Docker"", ""Firebase"", ""HTML/CSS"", ""Node.js"", ""Problem Solving"", ""REST API"", ""Tailwind CSS"", ""Team Leadership""]",10
b3b6351b-3567-4776-9e69-58952ccbd617,"[""Big Data"", ""Data Visualization"", ""Git"", ""Hadoop"", ""Pandas"", ""Python"", ""R"", ""Rapid Prototyping"", ""SQL"", ""Spark"", ""Tableau""]",11
d98f74bd-f178-4c27-b181-e77e0b0e657d,"[""CFD"", ""FEA"", ""Fluid Mechanics"", ""GD&T"", ""Problem Solving"", ""SolidWorks""]",6
6f77d6a3-8da9-4180-a762-e5768bd04a12,"[""ESP32"", ""Embedded C"", ""FPGA"", ""Git"", ""PCB Design"", ""Presentation"", ""RTOS"", ""VLSI""]",8
f0ae74dd-8a44-49f8-b614-11c3abb9efb5,"[""CATIA"", ""Electric Drive Systems"", ""Powertrain Design"", ""Team Leadership"", ""Vehicle Dynamics""]",5
b33c7dd8-cc1e-4f75-abd7-db482c0308b4,"[""AutoCAD"", ""AutoCAD Civil 3D"", ""BIM"", ""Communication"", ""Geotechnical Engineering"", ""Hydrology"", ""Primavera"", ""Problem Solving"", ""SAP2000"", ""Surveying""]",10
4a4c9e97-9845-42a6-98b8-c94aad38f9e6,"[""Communication"", ""Ergonomics"", ""Operations Research"", ""Python"", ""SQL"", ""Six Sigma"", ""Supply Chain"", ""Tableau""]",8
286ddc0f-e370-4a6a-b71d-eafbac97a95f,"[""Arduino"", ""DCS"", ""Embedded Systems"", ""LabVIEW"", ""Presentation"", ""Process Control"", ""SCADA""]",7
43965359-ca1d-45cf-91a8-d082153130f9,"[""AutoCAD"", ""GIS"", ""Geotechnical Engineering"", ""Git"", ""Primavera"", ""Revit"", ""SAP2000"", ""STAAD Pro"", ""Structural Analysis"", ""Surveying""]",10
eea395fd-93bf-4317-b6e5-0916f9cab3b2,"[""Autonomous Navigation"", ""Gazebo"", ""OpenCV"", ""Problem Solving"", ""Raspberry Pi"", ""SLAM"", ""Sensor Fusion""]",7
d650a5ef-4b67-4938-b860-7cdad70abcaa,"[""Data Analysis"", ""Git"", ""NumPy"", ""Prompt Engineering"", ""R"", ""Rapid Prototyping""]",6
5061b396-fa5f-47ae-a0ae-f1592c9af4bc,"[""CHEMCAD"", ""Fluid Mechanics"", ""Git"", ""Heat Transfer"", ""Mass Transfer"", ""Team Leadership""]",6
6e3fd000-3350-4764-982f-563f6caa0a70,"[""Communication"", ""Pneumatics"", ""Python"", ""ROS"", ""ROS2""]",5
c1177040-dce4-4597-81dd-d97175e6d848,"[""AgriTech"", ""AutoCAD"", ""Communication"", ""GIS"", ""Presentation"", ""Remote Sensing"", ""Soil Mechanics""]",7
fd0feb1e-8702-4e30-9a7d-f1a6152889b2,"[""Bioinformatics"", ""Bioprocess Engineering"", ""Genomics"", ""Microbiology"", ""Molecular Biology"", ""PyMOL"", ""R"", ""Team Leadership""]",8
7414c738-2eef-4913-994b-6afa09ab6f6b,"[""ASPEN Plus"", ""CHEMCAD"", ""Chemical Safety"", ""Fluid Mechanics"", ""MATLAB"", ""Mass Transfer"", ""Problem Solving"", ""Rapid Prototyping""]",8
8995f629-3c40-4be3-af08-55a1ef05567b,"[""AutoCAD"", ""AutoCAD Civil 3D"", ""Communication"", ""ETABS"", ""GIS"", ""Hydrology"", ""Presentation"", ""Primavera"", ""Structural Analysis""]",9
aaf15e54-2ea9-4302-9eb0-49002b6784b3,"[""AutoCAD"", ""AutoCAD Civil 3D"", ""BIM"", ""ETABS"", ""Geotechnical Engineering"", ""Hydrology"", ""Presentation"", ""Primavera"", ""Problem Solving"", ""Revit"", ""Surveying""]",11
10bc86f8-4c4f-44c5-ac1f-8300667bcd91,"[""Communication"", ""Deep Learning"", ""HuggingFace"", ""Keras"", ""LangChain"", ""NLP"", ""Prompt Engineering"", ""PyTorch"", ""Scikit-Learn"", ""Team Leadership"", ""TensorFlow""]",11
7e0352df-50b1-49a4-85bc-9954988090f0,"[""3D Printing"", ""CNC Programming"", ""Fluid Mechanics"", ""GD&T"", ""Rapid Prototyping"", ""SolidWorks""]",6
5fbb6942-6c35-4a1b-ad7e-c04350c2a97c,"[""Adobe Illustrator"", ""CAD Fashion"", ""Garment Manufacturing"", ""Git"", ""Pattern Making"", ""Team Leadership""]",6
eceb9a38-a02e-488b-8056-dfe93cb6e122,"[""AutoCAD"", ""AutoCAD Civil 3D"", ""ETABS"", ""GIS"", ""Presentation"", ""Revit"", ""SAP2000"", ""STAAD Pro"", ""Structural Analysis"", ""Surveying""]",10
bcbb259f-658e-4461-8c3d-c07b29aa5e23,"[""Cloud Computing"", ""Git"", ""Java"", ""MySQL"", ""Python"", ""React"", ""Software Engineering"", ""Spring Boot"", ""Team Leadership"", ""Web Development""]",10
91c33b06-c698-49f7-b17c-be3d4a8a4efe,"[""ANSYS"", ""CATIA"", ""CFD"", ""CNC Programming"", ""Fusion 360"", ""GD&T"", ""MATLAB"", ""Problem Solving"", ""Rapid Prototyping"", ""Thermodynamics""]",10
62e37ce6-ceca-4f3a-aa3a-b3f14c0ccdde,"[""BIM"", ""Communication"", ""ETABS"", ""Hydrology"", ""Primavera"", ""Revit"", ""STAAD Pro"", ""Structural Analysis"", ""Surveying""]",9
6da5d977-9417-4177-8d85-9d17ec4d57b1,"[""Gazebo"", ""Motion Planning"", ""OpenCV"", ""Presentation"", ""ROS"", ""Raspberry Pi"", ""Robotics Kinematics"", ""SLAM"", ""Team Leadership""]",9
0ccf56e5-46bd-47b3-b230-cc2db88dabf9,"[""Control Theory"", ""Kinematics"", ""Microcontrollers"", ""PLC"", ""Pneumatics"", ""Python"", ""ROS"", ""ROS2"", ""Rapid Prototyping"", ""Sensors""]",10
6c14e06c-348f-4870-8099-0da821e87a20,"[""Adobe Illustrator"", ""CAD Fashion"", ""Communication"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Merchandising"", ""Pattern Making"", ""Team Leadership""]",8
3121dc95-f26c-4d0e-822b-4b9f324d2bb8,"[""Arduino"", ""Communication"", ""Control Systems"", ""LabVIEW"", ""PLC"", ""Power Electronics"", ""Power Systems"", ""Proteus"", ""SCADA"", ""Simulink""]",10
7c59a687-5d33-4f1e-b160-4b4af927664b,"[""CI/CD"", ""Communication"", ""Docker"", ""Git"", ""Microservices"", ""MongoDB"", ""PostgreSQL"", ""React"", ""Redis"", ""Team Leadership""]",10
5a5e88c1-5f2d-4dda-bf2b-57bab8f82575,"[""Cloud Computing"", ""Express.js"", ""MySQL"", ""Presentation"", ""Problem Solving"", ""REST API"", ""React""]",7
9bd2188b-b88c-4911-b3b0-168e9e3e1ab3,"[""AutoCAD Civil 3D"", ""BIM"", ""Geotechnical Engineering"", ""Primavera"", ""SAP2000"", ""Team Leadership""]",6
6604b8b7-f568-4fb9-a52b-767a49585bc8,"[""ANSYS"", ""Battery Management"", ""CATIA"", ""Electric Drive Systems"", ""MATLAB"", ""Powertrain Design"", ""Problem Solving"", ""SolidWorks"", ""Thermodynamics"", ""Vehicle Dynamics""]",10
6c984ec2-ddc4-4ca1-8e04-8fe558b7446a,"[""Cryptography"", ""Ethical Hacking"", ""Linux"", ""Network Security"", ""Penetration Testing"", ""Presentation"", ""Rapid Prototyping"", ""SOC Analysis"", ""Wireshark""]",9
79ace0f3-d328-4e54-99d8-c5fdd11aa452,"[""Agile/Scrum"", ""Business Strategy"", ""Communication"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Pitching"", ""Product Management"", ""Rapid Prototyping"", ""Strategic Planning"", ""Team Leadership""]",11
30591ae9-51a7-49ff-915a-2774d3908f84,"[""Arduino"", ""C++"", ""Embedded C"", ""FPGA"", ""Git"", ""IoT"", ""KiCAD"", ""PCB Design"", ""RF Design"", ""Rapid Prototyping"", ""Verilog""]",11
25f8a3d3-8ede-4e0d-bda4-823968c1f78a,"[""Business Strategy"", ""Data Analytics"", ""Git"", ""Pitching"", ""Strategic Planning"", ""Team Leadership""]",6
09e66042-dbeb-44f2-87d2-6575477a1ea9,"[""AutoCAD"", ""CNC Programming"", ""FEA"", ""Fluid Mechanics"", ""Fusion 360"", ""MATLAB"", ""Rapid Prototyping"", ""SolidWorks""]",8
538469bd-76bb-4282-8098-c3a4b49df851,"[""ANSYS"", ""AutoCAD"", ""CATIA"", ""CFD"", ""Communication"", ""FEA"", ""Fluid Mechanics"", ""Fusion 360"", ""Rapid Prototyping"", ""Thermodynamics""]",10
c7e4375f-a8fd-4865-8103-37abae37a3a5,"[""Arduino"", ""Bioinstrumentation"", ""Biomedical Signal Processing"", ""DICOM"", ""LabVIEW"", ""Medical AI"", ""Medical Imaging"", ""Presentation"", ""Problem Solving"", ""Sensor Design""]",10
eaaf1148-a323-40bb-9ae9-592ace11a073,"[""Bioinformatics"", ""Biostatistics"", ""CRISPR Design"", ""Data Analysis"", ""Genomics"", ""Molecular Biology"", ""Presentation"", ""PyMOL"", ""Python"", ""R""]",10
348841ad-ba6a-47d4-b330-96d68c5c0b3f,"[""Git"", ""MLOps"", ""Power BI"", ""Prompt Engineering"", ""PyTorch"", ""Scikit-Learn"", ""TensorFlow""]",7
359cd95a-3ba1-415a-89c5-e2d4d3e11945,"[""AutoCAD"", ""GIS"", ""IoT Sensors"", ""Precision Agriculture"", ""Problem Solving"", ""Python"", ""Rapid Prototyping""]",7
0f60b7fb-bc7e-48e4-95b5-f5b0a7f7bc31,"[""Cloud Computing"", ""Database Administration"", ""Java"", ""MySQL"", ""Python"", ""Rapid Prototyping"", ""Software Engineering""]",7
afc2bd90-04a1-4a8a-82b7-e1582e9a16d8,"[""Arduino"", ""Bioinstrumentation"", ""Biomedical Signal Processing"", ""DICOM"", ""LabVIEW"", ""MATLAB"", ""Medical AI"", ""Sensor Design"", ""SolidWorks"", ""Team Leadership""]",10
1bf2ac9a-4858-4f47-8632-78375ffd5317,"[""C++"", ""FastAPI"", ""Git"", ""Node.js"", ""Python"", ""Redis"", ""Team Leadership""]",7
7b1118d2-ff79-4404-acfb-d497a98b3256,"[""Bioinformatics"", ""CRISPR Design"", ""Data Analysis"", ""Genomics"", ""Python"", ""Rapid Prototyping""]",6
dc121a55-7e67-46ad-8a5e-d5f29f0627c4,"[""Communication"", ""Control Systems"", ""IoT Sensors"", ""Microcontrollers"", ""Rapid Prototyping"", ""SCADA""]",6
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,"[""Big Data"", ""Communication"", ""Data Visualization"", ""Hadoop"", ""Pandas"", ""Power BI"", ""Python"", ""R"", ""Rapid Prototyping"", ""SQL"", ""Spark""]",11
aef464f5-af76-44a4-87e7-f6be50045a9c,"[""Agile/Scrum"", ""Market Research"", ""Problem Solving"", ""Product Management"", ""Strategic Planning"", ""Team Leadership""]",6
133a715d-4f56-43a7-bb5f-3e79e3b6da6c,"[""Arduino"", ""Communication"", ""IoT Sensors"", ""LabVIEW"", ""Microcontrollers"", ""Power Systems"", ""Proteus"", ""SCADA"", ""Simulink""]",9
087b73f9-9ad8-434c-b57d-4f1046ff9811,"[""Bioprocess Engineering"", ""CRISPR Design"", ""Genomics"", ""Git"", ""Microbiology"", ""Problem Solving"", ""R""]",7
2c3a61f7-7a00-431a-88b8-3cebad4617d3,"[""ANSYS"", ""AutoCAD"", ""CFD"", ""MATLAB"", ""Powertrain Design"", ""Rapid Prototyping"", ""Team Leadership""]",7
5f1f946b-d5f8-40bb-8a4e-e31b98a7063b,"[""Bioprocess Engineering"", ""Biostatistics"", ""CRISPR Design"", ""Communication"", ""Genomics"", ""Microbiology"", ""Molecular Biology"", ""Problem Solving"", ""PyMOL"", ""Python"", ""R""]",11
930e1ffd-fd29-4319-a6b1-cc15b7906c5b,"[""ASPEN Plus"", ""CHEMCAD"", ""MATLAB"", ""Mass Transfer"", ""Polymer Chemistry"", ""Process Control"", ""Rapid Prototyping"", ""Reaction Engineering"", ""Team Leadership""]",9
1940ff65-3c28-41a4-9813-5a3ada45eb94,"[""AutoCAD"", ""BIM"", ""Geotechnical Engineering"", ""Git"", ""Hydrology"", ""Presentation"", ""Primavera"", ""Revit"", ""Structural Analysis"", ""Surveying""]",10
1538ac8c-01d2-479a-9cc9-7eca051bd928,"[""Embedded Systems"", ""LabVIEW"", ""Process Control"", ""Rapid Prototyping"", ""SCADA"", ""Sensors""]",6
61b17d01-04ee-42cb-bbfc-f28d39781cbd,"[""Android"", ""Cloud Computing"", ""Database Administration"", ""Java"", ""Python"", ""Rapid Prototyping"", ""React"", ""Software Engineering"", ""Spring Boot"", ""Web Development""]",10
0dabe4e1-350b-4355-83ee-2950ef0ed983,"[""Android"", ""Cloud Computing"", ""Communication"", ""Database Administration"", ""Java"", ""MySQL"", ""Python"", ""Spring Boot""]",8
5cab9df0-fce9-4f96-b7d4-77b04d8ef79a,"[""AutoCAD"", ""BIM"", ""Communication"", ""Geotechnical Engineering"", ""Hydrology"", ""Primavera"", ""Problem Solving"", ""STAAD Pro"", ""Structural Analysis"", ""Surveying""]",10
0366bf32-f9d4-4aa2-a3f8-e65520b0768c,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Communication"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Merchandising"", ""Pattern Making"", ""Team Leadership"", ""Textile Science""]",10
a77319ee-9873-49de-b21e-6b3e001b5e9a,"[""Control Systems"", ""LabVIEW"", ""Microcontrollers"", ""Power Systems"", ""Problem Solving""]",5
f3c3b313-5833-4177-8e71-e4f43b160626,"[""Firebase"", ""Git"", ""MySQL"", ""Node.js"", ""Vue.js""]",5
47bb619e-c8da-4f9d-b2b8-c1f34353bcbe,"[""Communication"", ""Firebase"", ""HTML/CSS"", ""JavaScript"", ""MySQL"", ""Problem Solving"", ""REST API""]",7
e2fce6e3-f948-4770-b5e5-a66e7d104e15,"[""Arduino"", ""Control Systems"", ""ETAP"", ""Git"", ""LabVIEW"", ""PLC"", ""Power Systems"", ""SCADA"", ""Team Leadership""]",9
865025ab-17ab-4a0a-9d53-5985612261a0,"[""ANSYS"", ""AutoCAD"", ""Battery Management"", ""MATLAB"", ""Problem Solving"", ""SolidWorks"", ""Vehicle Dynamics""]",7
8fdb4f75-2082-46bd-ac46-3d880127590a,"[""3ds Max"", ""AutoCAD"", ""Communication"", ""Grasshopper"", ""Lumion"", ""Rapid Prototyping"", ""Revit"", ""SketchUp"", ""Urban Planning""]",9
4b17ddf9-16f9-48fc-9d6d-51afa2390456,"[""Communication"", ""Ergonomics"", ""Lean Manufacturing"", ""Operations Research"", ""Problem Solving"", ""Process Optimization"", ""Python"", ""Supply Chain"", ""Tableau""]",9
c65f13b3-7b3a-48d0-afed-fd8dde83f3c3,"[""Arduino"", ""Control Systems"", ""ETAP"", ""LabVIEW"", ""MATLAB"", ""Microcontrollers"", ""Presentation"", ""SCADA"", ""Simulink"", ""Team Leadership""]",10
4628ab0b-3b8f-4738-8e72-f931e9ca9aa3,"[""Arduino"", ""Embedded Systems"", ""LabVIEW"", ""MATLAB"", ""PLC"", ""Presentation"", ""SCADA"", ""Sensors""]",8
31dcad26-4ef6-4733-ae9d-014171bbf233,"[""Deep Learning"", ""HuggingFace"", ""NLP"", ""PyTorch"", ""Rapid Prototyping"", ""Scikit-Learn"", ""Team Leadership"", ""TensorFlow""]",8
61fd5470-3e56-4a8f-95c3-c80c3571e83a,"[""Arduino"", ""DCS"", ""Instrumentation"", ""LabVIEW"", ""PLC"", ""Process Control"", ""SCADA"", ""Sensors"", ""Team Leadership""]",9
1d66819b-e8d6-4d38-a01a-7c1e10682d7a,"[""Burp Suite"", ""Communication"", ""Cryptography"", ""Git"", ""Network Security"", ""OWASP"", ""Python""]",7
9bba2348-18e5-4a9c-af06-3a0a13237599,"[""Communication"", ""Generative AI"", ""Keras"", ""LangChain"", ""Prompt Engineering"", ""PyTorch"", ""RAG"", ""Scikit-Learn"", ""Team Leadership""]",9
ae6cb331-f877-4763-9728-6e2651b1be61,"[""AutoCAD"", ""Powertrain Design"", ""Presentation"", ""Problem Solving"", ""SolidWorks"", ""Thermodynamics""]",6
7330eba1-85ce-43aa-866d-b5df0c4f5175,"[""Data Analysis"", ""Deep Learning"", ""Git"", ""NumPy"", ""OpenCV"", ""PyTorch"", ""Rapid Prototyping"", ""SQL"", ""Tableau""]",9
d095cbba-302b-48b1-b0fc-d4269950c37a,"[""Data Analysis"", ""Deep Learning"", ""Feature Engineering"", ""Git"", ""NLP"", ""NumPy"", ""PyTorch"", ""SQL"", ""Team Leadership"", ""TensorFlow"", ""Vector Embeddings""]",11
764a5184-1cb3-4b67-90a5-b8daa11ab4db,"[""Communication"", ""DevOps"", ""Express.js"", ""Firebase"", ""JavaScript"", ""MongoDB"", ""MySQL"", ""Networking"", ""Node.js"", ""REST API"", ""Rapid Prototyping""]",11
da656870-ec8c-477f-ac77-d99f762a096a,"[""AutoCAD"", ""Hydrology"", ""Precision Agriculture"", ""Python"", ""Team Leadership""]",5
c4dd2160-9823-4402-81d3-8707c241bdd5,"[""Arduino"", ""C++"", ""Hydraulics"", ""Kinematics"", ""Microcontrollers"", ""PCB Design"", ""PLC"", ""Pneumatics"", ""ROS2"", ""Team Leadership""]",10
37921f8e-6940-4221-a34b-d7be678be5c4,"[""Adobe Illustrator"", ""CAD Fashion"", ""Fashion Analytics"", ""Git"", ""Merchandising"", ""Pattern Making"", ""Textile Science""]",7
550d3980-7d3a-4102-86fa-046f33d46845,"[""Data Visualization"", ""Hadoop"", ""Power BI"", ""Presentation"", ""Python"", ""R"", ""Spark""]",7
b4480ab9-68c4-405e-89c5-4425b42b6a50,"[""Arena Simulation"", ""Problem Solving"", ""SQL"", ""Six Sigma"", ""Tableau""]",5
1d9b4b3e-c4c0-43ca-8453-f32f9ffec287,"[""Communication"", ""Cryptography"", ""Ethical Hacking"", ""Linux"", ""Network Security"", ""OWASP"", ""Python"", ""SOC Analysis"", ""Team Leadership""]",9
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,"[""Communication"", ""Data Visualization"", ""Hadoop"", ""Pandas"", ""Power BI"", ""R"", ""SQL"", ""Spark"", ""Tableau""]",9
1cca7ff7-949b-4b61-ab87-5e3a12f08e01,"[""GIS"", ""Git"", ""IoT Sensors"", ""Precision Agriculture"", ""Soil Mechanics"", ""Team Leadership""]",6
2f7aab88-8c56-4ac2-afb3-ea61ddce7899,"[""Burp Suite"", ""Cryptography"", ""Linux"", ""Network Security"", ""OWASP"", ""Penetration Testing"", ""Presentation"", ""Problem Solving"", ""SOC Analysis"", ""Wireshark""]",10
bb770a17-7d83-4cbb-aca4-e2a868dafa3e,"[""Arduino"", ""DCS"", ""Embedded Systems"", ""Git"", ""Instrumentation"", ""LabVIEW"", ""MATLAB"", ""PLC"", ""SCADA"", ""Sensors""]",10
db9b9a6c-7010-490f-b192-b87384ac6cdb,"[""ESP32"", ""Embedded C"", ""Git"", ""KiCAD"", ""PCB Design"", ""Presentation"", ""RTOS"", ""Verilog""]",8
4b282682-3a5b-46d9-9de9-e6085fcaf92c,"[""Bioinformatics"", ""Data Analysis"", ""Genomics"", ""Presentation"", ""R"", ""Rapid Prototyping""]",6
43e5a54e-789c-45a4-8d3a-342e4cd105d1,"[""CHEMCAD"", ""Chemical Safety"", ""MATLAB"", ""Mass Transfer"", ""Polymer Chemistry"", ""Process Control"", ""Team Leadership""]",7
38812e74-0884-4445-9981-78634874951b,"[""Deep Learning"", ""Feature Engineering"", ""Git"", ""NLP"", ""NumPy"", ""OpenCV"", ""Presentation"", ""Prompt Engineering"", ""R"", ""SQL"", ""Scikit-Learn""]",11
bb674ff0-1424-4409-99df-9f0eebde85eb,"[""C++"", ""Gazebo"", ""Git"", ""OpenCV"", ""Python"", ""ROS"", ""Rapid Prototyping"", ""Raspberry Pi"", ""Robotics Kinematics"", ""Sensor Fusion"", ""SolidWorks""]",11
6750c492-31c8-4aa9-8d43-05cfda6f0f44,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Git"", ""Merchandising"", ""Presentation"", ""Textile Science""]",9
